scoreboard_id,team_name,bowler_names,overs_bowled,maiden_oversbowled,runs_given,wickets_taken,Economy,dotballs,scoreboard_url
1385,Chennai Super Kings,Doug Bollinger,4,0,38,1,9.5,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-delhi-daredevils-56th-match-501253/full-scorecard
1386,Chennai Super Kings,Ravichandran Ashwin,4,0,19,2,4.75,14,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-delhi-daredevils-56th-match-501253/full-scorecard
1387,Chennai Super Kings,Suresh Raina,4,0,16,0,4,13,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-delhi-daredevils-56th-match-501253/full-scorecard
1388,Chennai Super Kings,Dwayne Bravo,3,0,21,2,7,4,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-delhi-daredevils-56th-match-501253/full-scorecard
1389,Chennai Super Kings,Shadab Jakati,2,0,19,0,9.5,5,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-delhi-daredevils-56th-match-501253/full-scorecard
1390,Kochi Tuskers Kerala,RP Singh,4,0,25,4,6.25,17,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-kings-xi-punjab-57th-match-501254/full-scorecard
1391,Kochi Tuskers Kerala,Sreesanth,3.5,0,38,0,9.91,7,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-kings-xi-punjab-57th-match-501254/full-scorecard
1392,Kochi Tuskers Kerala,Vinay Kumar,3,0,28,0,9.33,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-kings-xi-punjab-57th-match-501254/full-scorecard
1393,Kochi Tuskers Kerala,Brad Hodge,2,0,26,0,13,2,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-kings-xi-punjab-57th-match-501254/full-scorecard
1394,Kochi Tuskers Kerala,Prasanth Parameswaran,2,0,23,0,11.5,4,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-kings-xi-punjab-57th-match-501254/full-scorecard
1395,Kochi Tuskers Kerala,Raiphi Gomez,1,0,12,0,12,2,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-kings-xi-punjab-57th-match-501254/full-scorecard
1396,Kochi Tuskers Kerala,Ravindra Jadeja,3,0,27,0,9,5,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-kings-xi-punjab-57th-match-501254/full-scorecard
1397,Kolkata Knight Riders,Brett Lee,3,0,31,1,10.33,7,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-kolkata-knight-riders-58th-match-501255/full-scorecard
1398,Kolkata Knight Riders,Jaydev Unadkat,2,0,30,1,15,3,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-kolkata-knight-riders-58th-match-501255/full-scorecard
1399,Kolkata Knight Riders,Jacques Kallis,3,0,16,2,5.33,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-kolkata-knight-riders-58th-match-501255/full-scorecard
1400,Kolkata Knight Riders,Iqbal Abdulla,3,0,18,1,6,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-kolkata-knight-riders-58th-match-501255/full-scorecard
1401,Kolkata Knight Riders,Lakshmipathy Balaji,1.3,0,10,0,6.66,5,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-kolkata-knight-riders-58th-match-501255/full-scorecard
1402,Deccan Chargers,Jean-Paul Duminy,2,0,3,1,1.5,10,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-deccan-chargers-59th-match-501256/full-scorecard
1403,Deccan Chargers,Ishant Sharma,4,0,30,2,7.5,11,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-deccan-chargers-59th-match-501256/full-scorecard
1404,Deccan Chargers,Pragyan Ojha,4,0,16,0,4,17,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-deccan-chargers-59th-match-501256/full-scorecard
1405,Deccan Chargers,Anand Rajan,3,0,27,3,9,7,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-deccan-chargers-59th-match-501256/full-scorecard
1406,Deccan Chargers,Dan Christian,3,0,21,0,7,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-deccan-chargers-59th-match-501256/full-scorecard
1407,Deccan Chargers,Amit Mishra,4,0,18,1,4.5,11,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-deccan-chargers-59th-match-501256/full-scorecard
1408,Kings XI Punjab,Praveen Kumar,4,1,32,1,8,15,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-delhi-daredevils-60th-match-501257/full-scorecard
1409,Kings XI Punjab,Ryan Harris,4,0,16,1,4,17,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-delhi-daredevils-60th-match-501257/full-scorecard
1410,Kings XI Punjab,Shalabh Srivastava,4,0,39,2,9.75,11,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-delhi-daredevils-60th-match-501257/full-scorecard
1411,Kings XI Punjab,Piyush Chawla,4,0,16,3,4,14,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-delhi-daredevils-60th-match-501257/full-scorecard
1412,Kings XI Punjab,Paul Valthaty,4,0,34,1,8.5,9,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-delhi-daredevils-60th-match-501257/full-scorecard
1413,Rajasthan Royals,Shaun Tait,3,0,36,0,12,9,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-rajasthan-royals-61st-match-501258/full-scorecard
1414,Rajasthan Royals,Jacob Oram,2,0,32,1,16,3,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-rajasthan-royals-61st-match-501258/full-scorecard
1415,Rajasthan Royals,Nayan Doshi,1.2,0,15,1,11.25,4,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-rajasthan-royals-61st-match-501258/full-scorecard
1416,Rajasthan Royals,Ankeet Chavan,1,0,10,0,10,4,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kochi-tuskers-kerala-vs-rajasthan-royals-61st-match-501258/full-scorecard
1417,Pune Warriors,Bhuvneshwar Kumar,2,0,10,0,5,7,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-deccan-chargers-62nd-match-501259/full-scorecard
1418,Pune Warriors,Wayne Parnell,3.2,0,27,1,8.1,9,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-deccan-chargers-62nd-match-501259/full-scorecard
1419,Pune Warriors,Rahul Sharma,4,0,25,2,6.25,10,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-deccan-chargers-62nd-match-501259/full-scorecard
1420,Pune Warriors,Mitchell Marsh,3,0,30,0,10,6,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-deccan-chargers-62nd-match-501259/full-scorecard
1421,Pune Warriors,Yuvraj Singh,4,0,27,1,6.75,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-deccan-chargers-62nd-match-501259/full-scorecard
1422,Pune Warriors,Mithun Manhas,3,0,19,0,6.33,6,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-deccan-chargers-62nd-match-501259/full-scorecard
1423,Kings XI Punjab,Praveen Kumar,3,1,11,0,3.66,13,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-royal-challengers-bangalore-63rd-match-501260/full-scorecard
1424,Kings XI Punjab,Ryan Harris,3,0,28,3,9.33,11,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-royal-challengers-bangalore-63rd-match-501260/full-scorecard
1425,Kings XI Punjab,Shalabh Srivastava,3,0,30,2,10,7,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-royal-challengers-bangalore-63rd-match-501260/full-scorecard
1426,Kings XI Punjab,Paul Valthaty,4,0,30,1,7.5,6,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-royal-challengers-bangalore-63rd-match-501260/full-scorecard
1427,Kings XI Punjab,Piyush Chawla,4,0,17,4,4.25,16,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-royal-challengers-bangalore-63rd-match-501260/full-scorecard
1428,Chennai Super Kings,Ravichandran Ashwin,4,0,16,1,4,10,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261/full-scorecard
1429,Chennai Super Kings,Doug Bollinger,4,0,38,1,9.5,6,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261/full-scorecard
1430,Chennai Super Kings,Shadab Jakati,4,0,23,1,5.75,9,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261/full-scorecard
1431,Chennai Super Kings,Dwayne Bravo,4,0,36,1,9,9,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261/full-scorecard
1432,Chennai Super Kings,Suresh Raina,4,0,26,0,6.5,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-kochi-tuskers-kerala-64th-match-501261/full-scorecard
1433,Pune Warriors,Alfonso Thomas,3,0,29,1,9.66,4,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-kolkata-knight-riders-65th-match-501262/full-scorecard
1434,Pune Warriors,Wayne Parnell,4,0,27,1,6.75,12,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-kolkata-knight-riders-65th-match-501262/full-scorecard
1435,Pune Warriors,Rahul Sharma,4,0,29,0,7.25,11,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-kolkata-knight-riders-65th-match-501262/full-scorecard
1436,Pune Warriors,Bhuvneshwar Kumar,3,0,19,1,6.33,9,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-kolkata-knight-riders-65th-match-501262/full-scorecard
1437,Pune Warriors,Yuvraj Singh,2,0,12,0,6,7,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-kolkata-knight-riders-65th-match-501262/full-scorecard
1438,Pune Warriors,Sachin Rana,0.4,0,2,0,3,2,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/pune-warriors-vs-kolkata-knight-riders-65th-match-501262/full-scorecard
1439,Mumbai Indians,Munaf Patel,3,0,23,0,7.66,5,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-rajasthan-royals-66th-match-501263/full-scorecard
1440,Mumbai Indians,Harbhajan Singh,2,0,27,0,13.5,5,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-rajasthan-royals-66th-match-501263/full-scorecard
1441,Mumbai Indians,Lasith Malinga,4,0,42,0,10.5,10,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-rajasthan-royals-66th-match-501263/full-scorecard
1442,Mumbai Indians,Dhawal Kulkarni,2,0,19,0,9.5,3,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-rajasthan-royals-66th-match-501263/full-scorecard
1443,Mumbai Indians,Kieron Pollard,2,0,19,0,9.5,3,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-rajasthan-royals-66th-match-501263/full-scorecard
1444,Mumbai Indians,James Franklin,0.1,0,4,0,24,0,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-rajasthan-royals-66th-match-501263/full-scorecard
1445,Deccan Chargers,Jean-Paul Duminy,4,0,23,1,5.75,11,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-deccan-chargers-67th-match-501264/full-scorecard
1446,Deccan Chargers,Dale Steyn,3,0,13,1,4.33,12,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-deccan-chargers-67th-match-501264/full-scorecard
1447,Deccan Chargers,Anand Rajan,2,0,23,0,11.5,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-deccan-chargers-67th-match-501264/full-scorecard
1448,Deccan Chargers,Pragyan Ojha,3,0,25,1,8.33,7,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-deccan-chargers-67th-match-501264/full-scorecard
1449,Deccan Chargers,Dan Christian,3,0,21,2,7,9,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-deccan-chargers-67th-match-501264/full-scorecard
1450,Deccan Chargers,Amit Mishra,4,1,9,4,2.25,17,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kings-xi-punjab-vs-deccan-chargers-67th-match-501264/full-scorecard
1451,Chennai Super Kings,Ravichandran Ashwin,4,0,18,1,4.5,12,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-chennai-super-kings-69th-match-501266/full-scorecard
1452,Chennai Super Kings,Doug Bollinger,4,0,34,0,8.5,10,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-chennai-super-kings-69th-match-501266/full-scorecard
1453,Chennai Super Kings,Dwayne Bravo,4,0,21,0,5.25,12,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-chennai-super-kings-69th-match-501266/full-scorecard
1454,Chennai Super Kings,Suresh Raina,4,0,38,0,9.5,12,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-chennai-super-kings-69th-match-501266/full-scorecard
1455,Chennai Super Kings,Albie Morkel,2,0,16,1,8,4,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/royal-challengers-bangalore-vs-chennai-super-kings-69th-match-501266/full-scorecard
1456,Kolkata Knight Riders,Brett Lee,4,0,37,0,9.25,9,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1457,Kolkata Knight Riders,Iqbal Abdulla,4,0,26,1,6.5,12,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1458,Kolkata Knight Riders,Shakib Al Hasan,4,0,26,0,6.5,9,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1459,Kolkata Knight Riders,Lakshmipathy Balaji,3,0,51,1,17,2,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1460,Kolkata Knight Riders,Yusuf Pathan,1,0,7,0,7,2,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1461,Kolkata Knight Riders,Rajat Bhatia,4,0,22,3,5.5,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/kolkata-knight-riders-vs-mumbai-indians-70th-match-501267/full-scorecard
1462,Royal Challengers Bangalore,Zaheer Khan,4,0,31,2,7.75,16,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
1463,Royal Challengers Bangalore,Sreenath Aravind,3,0,32,1,10.66,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
1464,Royal Challengers Bangalore,Abhimanyu Mithun,3,0,32,1,10.66,6,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
1465,Royal Challengers Bangalore,Virat Kohli,2,0,19,0,9.5,3,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
1466,Royal Challengers Bangalore,Daniel Vettori,3.4,0,42,0,11.45,4,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
1467,Royal Challengers Bangalore,Chris Gayle,4,0,19,0,4.75,10,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/chennai-super-kings-vs-royal-challengers-bangalore-1st-qualifying-final-501268/full-scorecard
1468,Kolkata Knight Riders,Brett Lee,4,0,37,1,9.25,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-kolkata-knight-riders-elimination-final-501269/full-scorecard
1469,Kolkata Knight Riders,Iqbal Abdulla,3,0,23,0,7.66,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-kolkata-knight-riders-elimination-final-501269/full-scorecard
1470,Kolkata Knight Riders,Yusuf Pathan,2,0,18,0,9,6,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-kolkata-knight-riders-elimination-final-501269/full-scorecard
1471,Kolkata Knight Riders,Shakib Al Hasan,3.2,0,24,2,7.2,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-kolkata-knight-riders-elimination-final-501269/full-scorecard
1472,Kolkata Knight Riders,Rajat Bhatia,1,0,9,0,9,2,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-kolkata-knight-riders-elimination-final-501269/full-scorecard
1473,Kolkata Knight Riders,Jacques Kallis,4,0,18,2,4.5,14,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-kolkata-knight-riders-elimination-final-501269/full-scorecard
1474,Kolkata Knight Riders,Lakshmipathy Balaji,2,0,16,0,8,4,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-kolkata-knight-riders-elimination-final-501269/full-scorecard
1475,Royal Challengers Bangalore,Zaheer Khan,4,0,32,1,8,9,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-royal-challengers-bangalore-2nd-qualifying-final-501270/full-scorecard
1476,Royal Challengers Bangalore,Sreenath Aravind,3,0,27,2,9,8,https://www.espncricinfo.com/series/indian-premier-league-2011-466304/mumbai-indians-vs-royal-challengers-bangalore-2nd-qualifying-final-501270/full-scorecard
