ID,TeamName,BatsmanName,Wicket_Information,Outby_BowlerCatch,Outby_FielderCatch,Outby_Bowled,Outby_LBW,Outby_Runout,Player_RetiredHurt,Player_NotOut,Runs_Scored,Balls_Faced,Fours_hit,Sixes_hit,Strike_Rate,Season/Year,scoreboard_url
2205,Rajasthan Royals,Owais Shah,c  Dhoni b Kulasekara,,1,,,,,,52,43,4,3,120.93,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-rajasthan-royals-26th-match-548332/full-scorecard
2206,Rajasthan Royals,Ashok Menaria,c Jakati b Bollinger,,1,,,,,,36,34,2,1,105.88,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-rajasthan-royals-26th-match-548332/full-scorecard
2207,Rajasthan Royals,Brad Hodge,not out,,,,,,,1,3,5,0,0,60,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-rajasthan-royals-26th-match-548332/full-scorecard
2208,Pune Warriors,Robin Uthappa,c  Ojha b Morkel,,1,,,,,,10,13,2,0,76.92,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-pune-warriors-27th-match-548333/full-scorecard
2209,Pune Warriors,Jesse Ryder,b Morkel,,,1,,,,,86,58,7,4,148.27,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-pune-warriors-27th-match-548333/full-scorecard
2210,Pune Warriors,Sourav Ganguly,c Yadav b Morkel,,1,,,,,,41,35,5,1,117.14,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-pune-warriors-27th-match-548333/full-scorecard
2211,Pune Warriors,Steven Smith,not out,,,,,,,1,34,13,4,2,261.53,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-pune-warriors-27th-match-548333/full-scorecard
2212,Pune Warriors,Angelo Mathews,not out,,,,,,,1,6,2,1,0,300,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-pune-warriors-27th-match-548333/full-scorecard
2213,Mumbai Indians,James Franklin,c Miller b Kumar,,1,,,,,,79,51,6,4,154.9,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-kings-xi-punjab-28th-match-548334/full-scorecard
2214,Mumbai Indians,Sachin Tendulkar,run out (Miller/ Saini),,,,,1,,,23,23,3,0,100,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-kings-xi-punjab-28th-match-548334/full-scorecard
2215,Mumbai Indians,Rohit Sharma,c  Saini b Awana,,1,,,,,,2,5,0,0,40,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-kings-xi-punjab-28th-match-548334/full-scorecard
2216,Mumbai Indians,Dinesh Karthik,run out (Marsh/Chawla),,,,,1,,,35,20,5,0,175,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-kings-xi-punjab-28th-match-548334/full-scorecard
2217,Mumbai Indians,Kieron Pollard,c Mandeep Singh b Awana,,1,,,,,,7,10,1,0,70,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-kings-xi-punjab-28th-match-548334/full-scorecard
2218,Mumbai Indians,Harbhajan Singh,c Chitnis b Kumar,,1,,,,,,4,3,1,0,133.33,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-kings-xi-punjab-28th-match-548334/full-scorecard
2219,Mumbai Indians,Thisara Perera,not out,,,,,,,1,4,5,0,0,80,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-kings-xi-punjab-28th-match-548334/full-scorecard
2220,Mumbai Indians,Ambati Rayudu,not out,,,,,,,1,3,3,0,0,100,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-kings-xi-punjab-28th-match-548334/full-scorecard
2221,Deccan Chargers,Kumar Sangakkara ,b Balaji,,,1,,,,,12,15,1,0,80,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-kolkata-knight-riders-29th-match-548335/full-scorecard
2222,Deccan Chargers,Shikhar Dhawan,c Das b Bhatia,,1,,,,,,50,50,4,1,100,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-kolkata-knight-riders-29th-match-548335/full-scorecard
2223,Deccan Chargers,Parthiv Patel,run out (Kallis/Bhatia),,,,,1,,,23,19,2,0,121.05,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-kolkata-knight-riders-29th-match-548335/full-scorecard
2224,Deccan Chargers,Cameron White,c Das b Lee,,1,,,,,,10,9,1,0,111.11,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-kolkata-knight-riders-29th-match-548335/full-scorecard
2225,Deccan Chargers,Jean-Paul Duminy,not out,,,,,,,1,16,15,1,0,106.66,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-kolkata-knight-riders-29th-match-548335/full-scorecard
2226,Deccan Chargers,Ishank Jaggi,c McCullum b Narine,,1,,,,,,3,7,0,0,42.85,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-kolkata-knight-riders-29th-match-548335/full-scorecard
2227,Deccan Chargers,Ankit Sharma,c Gambhir b Balaji,,1,,,,,,1,2,0,0,50,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-kolkata-knight-riders-29th-match-548335/full-scorecard
2228,Deccan Chargers,Dale Steyn,c Tiwary b Narine,,1,,,,,,7,3,0,1,233.33,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-kolkata-knight-riders-29th-match-548335/full-scorecard
2229,Deccan Chargers,Amit Mishra,not out,,,,,,,1,1,1,0,0,100,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/deccan-chargers-vs-kolkata-knight-riders-29th-match-548335/full-scorecard
2230,Royal Challengers Bangalore,Virat Kohli,c Hodge b Pankaj Singh,,1,,,,,,16,16,2,0,100,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-royal-challengers-bangalore-30th-match-548336/full-scorecard
2231,Royal Challengers Bangalore,Tillakaratne Dilshan,not out,,,,,,,1,76,58,10,1,131.03,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-royal-challengers-bangalore-30th-match-548336/full-scorecard
2232,Royal Challengers Bangalore,Mayank Agarwal,c Hodge b Hogg,,1,,,,,,15,17,2,0,88.23,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-royal-challengers-bangalore-30th-match-548336/full-scorecard
2233,Royal Challengers Bangalore,Chris Gayle,lbw b Hogg,,,,1,,,,4,8,0,0,50,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-royal-challengers-bangalore-30th-match-548336/full-scorecard
2234,Royal Challengers Bangalore,AB de Villiers  ,not out,,,,,,,1,59,23,3,5,256.52,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/rajasthan-royals-vs-royal-challengers-bangalore-30th-match-548336/full-scorecard
2235,Pune Warriors,Jesse Ryder,b Pathan,,,1,,,,,0,2,0,0,0,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-delhi-daredevils-31st-match-548337/full-scorecard
2236,Pune Warriors,Manish Pandey,not out,,,,,,,1,80,56,7,3,142.85,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-delhi-daredevils-31st-match-548337/full-scorecard
2237,Pune Warriors,Sourav Ganguly,c Nadeem b Morkel,,1,,,,,,1,4,0,0,25,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-delhi-daredevils-31st-match-548337/full-scorecard
2238,Pune Warriors,Robin Uthappa,not out,,,,,,,1,60,58,6,0,103.44,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-delhi-daredevils-31st-match-548337/full-scorecard
2239,Kings XI Punjab,Nitin Saini  ,c Patel b McKay,,1,,,,,,17,22,2,0,77.27,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kings-xi-punjab-vs-mumbai-indians-33rd-match-548339/full-scorecard
2240,Kings XI Punjab,Mandeep Singh,c  Karthik b Singh,,1,,,,,,22,16,4,0,137.5,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kings-xi-punjab-vs-mumbai-indians-33rd-match-548339/full-scorecard
2241,Kings XI Punjab,Shaun Marsh,c Harbhajan Singh b Franklin,,1,,,,,,17,26,1,0,65.38,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kings-xi-punjab-vs-mumbai-indians-33rd-match-548339/full-scorecard
2242,Kings XI Punjab,David Hussey,not out,,,,,,,1,68,40,4,4,170,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kings-xi-punjab-vs-mumbai-indians-33rd-match-548339/full-scorecard
2243,Kings XI Punjab,David Miller,not out,,,,,,,1,34,17,1,3,200,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kings-xi-punjab-vs-mumbai-indians-33rd-match-548339/full-scorecard
2244,Deccan Chargers,Parthiv Patel,c Pandey b Kumar,,1,,,,,,24,18,3,1,133.33,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-deccan-chargers-35th-match-548341/full-scorecard
2245,Deccan Chargers,Shikhar Dhawan,run out (Pandey/ Uthappa),,,,,1,,,16,11,1,1,145.45,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-deccan-chargers-35th-match-548341/full-scorecard
2246,Deccan Chargers,Cameron White,c Thomas b Samuels,,1,,,,,,78,46,6,5,169.56,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-deccan-chargers-35th-match-548341/full-scorecard
2247,Deccan Chargers,Kumar Sangakkara ,b Sharma,,,1,,,,,12,14,1,0,85.71,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-deccan-chargers-35th-match-548341/full-scorecard
2248,Deccan Chargers,Jean-Paul Duminy,not out,,,,,,,1,26,24,0,1,108.33,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-deccan-chargers-35th-match-548341/full-scorecard
2249,Deccan Chargers,Ishank Jaggi,not out,,,,,,,1,10,7,0,0,142.85,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/pune-warriors-vs-deccan-chargers-35th-match-548341/full-scorecard
2250,Delhi Daredevils,Mahela Jayawardene,c Sharma b Peterson,,1,,,,,,55,42,8,0,130.95,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-mumbai-indians-36th-match-548342/full-scorecard
2251,Delhi Daredevils,Virender Sehwag,c Singh b Peterson,,1,,,,,,73,39,8,4,187.17,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-mumbai-indians-36th-match-548342/full-scorecard
2252,Delhi Daredevils,Kevin Pietersen,not out,,,,,,,1,50,26,6,3,192.3,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-mumbai-indians-36th-match-548342/full-scorecard
2253,Delhi Daredevils,Irfan Pathan,c sub (NLTC Perera) b Peterson,,1,,,,,,0,1,0,0,0,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-mumbai-indians-36th-match-548342/full-scorecard
2254,Delhi Daredevils,Ross Taylor,lbw b Malinga,,,,1,,,,15,7,0,2,214.28,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-mumbai-indians-36th-match-548342/full-scorecard
2255,Delhi Daredevils,Yogesh Nagar,lbw b Malinga,,,,1,,,,0,1,0,0,0,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-mumbai-indians-36th-match-548342/full-scorecard
2256,Delhi Daredevils,Naman Ojha,not out,,,,,,,1,5,4,0,0,125,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-mumbai-indians-36th-match-548342/full-scorecard
2257,Kings XI Punjab,Mandeep Singh,c Raina b Bravo,,1,,,,,,56,50,5,1,112,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kings-xi-punjab-37th-match-548343/full-scorecard
2258,Kings XI Punjab,Shaun Marsh,run out (Ashwin),,,,,1,,,32,22,4,1,145.45,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kings-xi-punjab-37th-match-548343/full-scorecard
2259,Kings XI Punjab,Azhar Mahmood,lbw b Bravo,,,,1,,,,18,12,0,2,150,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kings-xi-punjab-37th-match-548343/full-scorecard
2260,Kings XI Punjab,David Miller,c  Dhoni b Morkel,,1,,,,,,19,15,2,0,126.66,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kings-xi-punjab-37th-match-548343/full-scorecard
2261,Kings XI Punjab,David Hussey,c Jakati b Morkel,,1,,,,,,7,4,1,0,175,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kings-xi-punjab-37th-match-548343/full-scorecard
2262,Kings XI Punjab,Bipul Sharma,run out ( Dhoni),,,,,1,,,7,5,1,0,140,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kings-xi-punjab-37th-match-548343/full-scorecard
2263,Kings XI Punjab,Piyush Chawla,c Bravo b Morkel,,1,,,,,,0,2,0,0,0,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kings-xi-punjab-37th-match-548343/full-scorecard
2264,Kings XI Punjab,Nitin Saini  ,c & b Kulasekara,1,,,,,,,6,4,1,0,150,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kings-xi-punjab-37th-match-548343/full-scorecard
2265,Kings XI Punjab,Praveen Kumar,not out,,,,,,,1,6,6,0,0,100,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kings-xi-punjab-37th-match-548343/full-scorecard
2266,Kings XI Punjab,Parvinder Awana,not out,,,,,,,1,0,0,0,0,,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kings-xi-punjab-37th-match-548343/full-scorecard
2267,Kolkata Knight Riders,Brendon McCullum,b Vettori,,,1,,,,,43,37,8,0,116.21,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-royal-challengers-bangalore-38th-match-548344/full-scorecard
2268,Kolkata Knight Riders,Gautam Gambhir,c Appanna b Khan,,1,,,,,,93,51,9,5,182.35,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-royal-challengers-bangalore-38th-match-548344/full-scorecard
2269,Kolkata Knight Riders,Jacques Kallis,c Patel b Vinay Kumar,,1,,,,,,41,27,1,3,151.85,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-royal-challengers-bangalore-38th-match-548344/full-scorecard
2270,Kolkata Knight Riders,Yusuf Pathan,c Dilshan b Vinay Kumar,,1,,,,,,7,4,0,1,175,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-royal-challengers-bangalore-38th-match-548344/full-scorecard
2271,Kolkata Knight Riders,Manoj Tiwary,not out,,,,,,,1,1,1,0,0,100,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/kolkata-knight-riders-vs-royal-challengers-bangalore-38th-match-548344/full-scorecard
2272,Delhi Daredevils,Mahela Jayawardene,c Hogg b Pankaj Singh,,1,,,,,,6,5,1,0,120,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-rajasthan-royals-39th-match-548345/full-scorecard
2273,Delhi Daredevils,Virender Sehwag,c Menaria b Hogg,,1,,,,,,63,39,8,2,161.53,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-rajasthan-royals-39th-match-548345/full-scorecard
2274,Delhi Daredevils,Kevin Pietersen,c Dravid b Chavan,,1,,,,,,5,5,1,0,100,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-rajasthan-royals-39th-match-548345/full-scorecard
2275,Delhi Daredevils,Ross Taylor,b Pankaj Singh,,,1,,,,,25,35,0,0,71.42,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-rajasthan-royals-39th-match-548345/full-scorecard
2276,Delhi Daredevils,Yogesh Nagar,c Chavan b Singh,,1,,,,,,27,20,2,2,135,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-rajasthan-royals-39th-match-548345/full-scorecard
2277,Delhi Daredevils,Naman Ojha,c Dravid b Singh,,1,,,,,,11,11,0,1,100,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-rajasthan-royals-39th-match-548345/full-scorecard
2278,Delhi Daredevils,Irfan Pathan,not out,,,,,,,1,7,5,1,0,140,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-rajasthan-royals-39th-match-548345/full-scorecard
2279,Delhi Daredevils,Ajit Agarkar,not out,,,,,,,1,0,0,0,0,,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/delhi-daredevils-vs-rajasthan-royals-39th-match-548345/full-scorecard
2280,Deccan Chargers,Parthiv Patel,c Patel b Singh,,1,,,,,,19,18,1,1,105.55,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-deccan-chargers-40th-match-548346/full-scorecard
2281,Deccan Chargers,Shikhar Dhawan,st  Karthik b Harbhajan Singh,,,,,,,,29,32,3,0,90.62,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-deccan-chargers-40th-match-548346/full-scorecard
2282,Deccan Chargers,Ishank Jaggi,c Patel b Harbhajan Singh,,1,,,,,,2,7,0,0,28.57,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-deccan-chargers-40th-match-548346/full-scorecard
2283,Deccan Chargers,Cameron White,c Singh b Malinga,,1,,,,,,0,1,0,0,0,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-deccan-chargers-40th-match-548346/full-scorecard
2284,Deccan Chargers,Jean-Paul Duminy,not out,,,,,,,1,25,24,3,0,104.16,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-deccan-chargers-40th-match-548346/full-scorecard
2285,Deccan Chargers,Dan Christian,c Sharma b Franklin,,1,,,,,,5,5,1,0,100,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-deccan-chargers-40th-match-548346/full-scorecard
2286,Deccan Chargers,Bharat Chipli,c Harbhajan Singh b Franklin,,1,,,,,,1,3,0,0,33.33,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-deccan-chargers-40th-match-548346/full-scorecard
2287,Deccan Chargers,Ashish Reddy,c Sharma b Patel,,1,,,,,,10,10,0,1,100,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-deccan-chargers-40th-match-548346/full-scorecard
2288,Deccan Chargers,Amit Mishra,c Franklin b Malinga,,1,,,,,,1,6,0,0,16.66,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-deccan-chargers-40th-match-548346/full-scorecard
2289,Deccan Chargers,Dale Steyn,c & b Malinga,1,,,,,,,3,5,0,0,60,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-deccan-chargers-40th-match-548346/full-scorecard
2290,Deccan Chargers,Veer Pratap Singh,c Sharma b Malinga,,1,,,,,,0,1,0,0,0,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/mumbai-indians-vs-deccan-chargers-40th-match-548346/full-scorecard
2291,Chennai Super Kings,Faf du Plessis,c  McCullum b Lee,,1,,,,,,3,4,0,0,75,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347/full-scorecard
2292,Chennai Super Kings,Michael Hussey,run out (Lee/ McCullum),,,,,1,,,18,19,2,0,94.73,2012,https://www.espncricinfo.com/series/indian-premier-league-2012-520932/chennai-super-kings-vs-kolkata-knight-riders-41st-match-548347/full-scorecard
