Scoreboard_ID,TeamName,BatsmanName,Wicket_Information,Outby_BowlerCatch,Outby_FielderCatch,Outby_Bowled,Outby_LBW,Outby_Runout,Player_RetiredHurt,Player_NotOut,Runs_Scored,Balls_Faced,Fours_hit,Sixes_hit,Strike_Rate,Season/Year,scoreboard_url
6791,Sunrisers Hyderabad,Kane Williamson,not out,,,,,,,1,16,17,2,0,94.11,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-sunrisers-hyderabad-36th-match-1304082/full-scorecard
6792,Sunrisers Hyderabad,Rahul Tripathi,not out,,,,,,,1,7,3,0,1,233.33,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-sunrisers-hyderabad-36th-match-1304082/full-scorecard
6793,Mumbai Indians,Ishan Kishan,c Holder b Ravi Bishnoi,,1,,,,,,8,20,0,0,40,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-mumbai-indians-37th-match-1304083/full-scorecard
6794,Mumbai Indians,Rohit Sharma,c sub (K Gowtham) b Pandya,,1,,,,,,39,31,5,1,125.8,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-mumbai-indians-37th-match-1304083/full-scorecard
6795,Mumbai Indians,Dewald Brevis,c Chameera b Mohsin Khan,,1,,,,,,3,5,0,0,60,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-mumbai-indians-37th-match-1304083/full-scorecard
6796,Mumbai Indians,Suryakumar Yadav,c Rahul b Badoni,,1,,,,,,7,7,1,0,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-mumbai-indians-37th-match-1304083/full-scorecard
6797,Mumbai Indians,Tilak Varma,c Ravi Bishnoi b Holder,,1,,,,,,38,27,2,2,140.74,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-mumbai-indians-37th-match-1304083/full-scorecard
6798,Mumbai Indians,Kieron Pollard,c Hooda b Pandya,,1,,,,,,19,20,0,1,95,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-mumbai-indians-37th-match-1304083/full-scorecard
6799,Mumbai Indians,Daniel Sams,c Ravi Bishnoi b Pandya,,1,,,,,,3,7,0,0,42.85,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-mumbai-indians-37th-match-1304083/full-scorecard
6800,Mumbai Indians,Jaydev Unadkat,run out (Holder/Pandya),,,,,1,,,1,1,0,0,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-mumbai-indians-37th-match-1304083/full-scorecard
6801,Mumbai Indians,Hrithik Shokeen,not out,,,,,,,1,0,0,0,0,,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-mumbai-indians-37th-match-1304083/full-scorecard
6802,Mumbai Indians,Jasprit Bumrah,not out,,,,,,,1,0,2,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/lucknow-super-giants-vs-mumbai-indians-37th-match-1304083/full-scorecard
6803,Chennai Super Kings,Ruturaj Gaikwad,c Agarwal b Rabada,,1,,,,,,30,27,4,0,111.11,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-chennai-super-kings-38th-match-1304084/full-scorecard
6804,Chennai Super Kings,Robin Uthappa,c R Dhawan b Sandeep Sharma,,1,,,,,,1,7,0,0,14.28,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-chennai-super-kings-38th-match-1304084/full-scorecard
6805,Chennai Super Kings,Mitchell Santner,b Arshdeep Singh,,,1,,,,,9,15,1,0,60,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-chennai-super-kings-38th-match-1304084/full-scorecard
6806,Chennai Super Kings,Shivam Dube,b R Dhawan,,,1,,,,,8,7,1,0,114.28,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-chennai-super-kings-38th-match-1304084/full-scorecard
6807,Chennai Super Kings,Ambati Rayudu,b Rabada,,,1,,,,,78,39,7,6,200,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-chennai-super-kings-38th-match-1304084/full-scorecard
6808,Chennai Super Kings,Ravindra Jadeja,not out,,,,,,,1,21,16,1,1,131.25,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-chennai-super-kings-38th-match-1304084/full-scorecard
6809,Chennai Super Kings,MS Dhoni ,c Bairstow b R Dhawan,,1,,,,,,12,8,1,1,150,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-chennai-super-kings-38th-match-1304084/full-scorecard
6810,Chennai Super Kings,Dwaine Pretorius,not out,,,,,,,1,1,1,0,0,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-chennai-super-kings-38th-match-1304084/full-scorecard
6811,Royal Challengers Bangalore,Virat Kohli,c Parag b Prasidh Krishna,,1,,,,,,9,10,2,0,90,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-rajasthan-royals-39th-match-1304085/full-scorecard
6812,Royal Challengers Bangalore,Faf du Plessis,c Buttler b Sen,,1,,,,,,23,21,3,1,109.52,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-rajasthan-royals-39th-match-1304085/full-scorecard
6813,Royal Challengers Bangalore,Rajat Patidar,b Ashwin,,,1,,,,,16,16,0,1,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-rajasthan-royals-39th-match-1304085/full-scorecard
6814,Royal Challengers Bangalore,Glenn Maxwell,c Padikkal b Sen,,1,,,,,,0,1,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-rajasthan-royals-39th-match-1304085/full-scorecard
6815,Royal Challengers Bangalore,Shahbaz Ahmed,c Parag b Ashwin,,1,,,,,,17,27,0,1,62.96,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-rajasthan-royals-39th-match-1304085/full-scorecard
6816,Royal Challengers Bangalore,Suyash Prabhudessai,c Parag b Ashwin,,1,,,,,,2,7,0,0,28.57,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-rajasthan-royals-39th-match-1304085/full-scorecard
6817,Royal Challengers Bangalore,Dinesh Karthik,run out (Prasidh Krishna/Chahal),,,,,1,,,6,4,1,0,150,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-rajasthan-royals-39th-match-1304085/full-scorecard
6818,Royal Challengers Bangalore,Wanindu Hasaranga,c & b Sen,1,,,,,,,18,13,2,0,138.46,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-rajasthan-royals-39th-match-1304085/full-scorecard
6819,Royal Challengers Bangalore,Harshal Patel,c Parag b Sen,,1,,,,,,8,11,0,1,72.72,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-rajasthan-royals-39th-match-1304085/full-scorecard
6820,Royal Challengers Bangalore,Mohammed Siraj,c Sen b Prasidh Krishna,,1,,,,,,5,5,1,0,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-rajasthan-royals-39th-match-1304085/full-scorecard
6821,Royal Challengers Bangalore,Josh Hazlewood,not out,,,,,,,1,0,2,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-rajasthan-royals-39th-match-1304085/full-scorecard
6822,Gujarat Titans,Wriddhiman Saha,b Umran Malik,,,1,,,,,68,38,11,1,178.94,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086/full-scorecard
6823,Gujarat Titans,Shubman Gill,b Umran Malik,,,1,,,,,22,24,1,1,91.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086/full-scorecard
6824,Gujarat Titans,Hardik Pandya,c Jansen b Umran Malik,,1,,,,,,10,6,2,0,166.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086/full-scorecard
6825,Gujarat Titans,David Miller,b Umran Malik,,,1,,,,,17,19,1,0,89.47,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086/full-scorecard
6826,Gujarat Titans,Rahul Tewatia,not out,,,,,,,1,40,21,4,2,190.47,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086/full-scorecard
6827,Gujarat Titans,Abhinav Manohar,b Umran Malik,,,1,,,,,0,1,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086/full-scorecard
6828,Gujarat Titans,Rashid Khan,not out,,,,,,,1,31,11,0,4,281.81,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086/full-scorecard
6829,Delhi Capitals,Prithvi Shaw,c & b Yadav,1,,,,,,,0,1,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-kolkata-knight-riders-41st-match-1304087/full-scorecard
6830,Delhi Capitals,David Warner,c Narine b Yadav,,1,,,,,,42,26,8,0,161.53,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-kolkata-knight-riders-41st-match-1304087/full-scorecard
6831,Delhi Capitals,Mitchell Marsh,c VR Iyer b Harshit Rana,,1,,,,,,13,7,2,0,185.71,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-kolkata-knight-riders-41st-match-1304087/full-scorecard
6832,Delhi Capitals,Lalit Yadav,lbw b Narine,,,,1,,,,22,29,1,1,75.86,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-kolkata-knight-riders-41st-match-1304087/full-scorecard
6833,Delhi Capitals,Rishabh Pant,c  Indrajith b Yadav,,1,,,,,,2,5,0,0,40,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-kolkata-knight-riders-41st-match-1304087/full-scorecard
6834,Delhi Capitals,Rovman Powell,not out,,,,,,,1,33,16,1,3,206.25,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-kolkata-knight-riders-41st-match-1304087/full-scorecard
6835,Delhi Capitals,Axar Patel,run out (SS Iyer/VR Iyer),,,,,1,,,24,17,2,1,141.17,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-kolkata-knight-riders-41st-match-1304087/full-scorecard
6836,Delhi Capitals,Shardul Thakur,not out,,,,,,,1,8,14,0,0,57.14,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-kolkata-knight-riders-41st-match-1304087/full-scorecard
6837,Punjab Kings,Mayank Agarwal,c Rahul b Chameera,,1,,,,,,25,17,2,2,147.05,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-lucknow-super-giants-42nd-match-1304088/full-scorecard
6838,Punjab Kings,Shikhar Dhawan,b Ravi Bishnoi,,,1,,,,,5,15,0,0,33.33,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-lucknow-super-giants-42nd-match-1304088/full-scorecard
6839,Punjab Kings,Jonny Bairstow,c Pandya b Chameera,,1,,,,,,32,28,5,0,114.28,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-lucknow-super-giants-42nd-match-1304088/full-scorecard
6840,Punjab Kings,Bhanuka Rajapaksa,c Rahul b Pandya,,1,,,,,,9,7,1,0,128.57,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-lucknow-super-giants-42nd-match-1304088/full-scorecard
6841,Punjab Kings,Liam Livingstone,c  de Kock b Mohsin Khan,,1,,,,,,18,16,0,2,112.5,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-lucknow-super-giants-42nd-match-1304088/full-scorecard
6842,Punjab Kings,Jitesh Sharma  ,lbw b Pandya,,,,1,,,,2,5,0,0,40,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-lucknow-super-giants-42nd-match-1304088/full-scorecard
6843,Punjab Kings,Rishi Dhawan,not out,,,,,,,1,21,22,3,1,95.45,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-lucknow-super-giants-42nd-match-1304088/full-scorecard
6844,Punjab Kings,Kagiso Rabada,c Badoni b Mohsin Khan,,1,,,,,,2,5,0,0,40,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-lucknow-super-giants-42nd-match-1304088/full-scorecard
6845,Punjab Kings,Rahul Chahar,c Badoni b Mohsin Khan,,1,,,,,,4,4,1,0,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-lucknow-super-giants-42nd-match-1304088/full-scorecard
6846,Punjab Kings,Arshdeep Singh,not out,,,,,,,1,0,2,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-lucknow-super-giants-42nd-match-1304088/full-scorecard
6847,Gujarat Titans,Wriddhiman Saha,c Patidar b de Silva,,1,,,,,,29,22,4,0,131.81,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-royal-challengers-bangalore-43rd-match-1304089/full-scorecard
6848,Gujarat Titans,Shubman Gill,lbw b Shahbaz Ahmed,,,,1,,,,31,28,3,1,110.71,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-royal-challengers-bangalore-43rd-match-1304089/full-scorecard
6849,Gujarat Titans,Sai Sudharsan,c sub ( Anuj Rawat) b de Silva,,1,,,,,,20,14,2,0,142.85,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-royal-challengers-bangalore-43rd-match-1304089/full-scorecard
6850,Gujarat Titans,Hardik Pandya,c Lomror b Shahbaz Ahmed,,1,,,,,,3,5,0,0,60,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-royal-challengers-bangalore-43rd-match-1304089/full-scorecard
6851,Gujarat Titans,David Miller,not out,,,,,,,1,39,24,4,1,162.5,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-royal-challengers-bangalore-43rd-match-1304089/full-scorecard
6852,Gujarat Titans,Rahul Tewatia,not out,,,,,,,1,43,25,5,2,172,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-royal-challengers-bangalore-43rd-match-1304089/full-scorecard
6853,Mumbai Indians,Rohit Sharma,c Mitchell b Ashwin,,1,,,,,,2,5,0,0,40,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/rajasthan-royals-vs-mumbai-indians-44th-match-1304090/full-scorecard
6854,Mumbai Indians,Ishan Kishan,c  Samson b Boult,,1,,,,,,26,18,4,1,144.44,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/rajasthan-royals-vs-mumbai-indians-44th-match-1304090/full-scorecard
6855,Mumbai Indians,Suryakumar Yadav,c Parag b Chahal,,1,,,,,,51,39,5,2,130.76,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/rajasthan-royals-vs-mumbai-indians-44th-match-1304090/full-scorecard
6856,Mumbai Indians,Tilak Varma,c Parag b Prasidh Krishna,,1,,,,,,35,30,1,2,116.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/rajasthan-royals-vs-mumbai-indians-44th-match-1304090/full-scorecard
6857,Mumbai Indians,Kieron Pollard,c Mitchell b Sen,,1,,,,,,10,14,0,0,71.42,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/rajasthan-royals-vs-mumbai-indians-44th-match-1304090/full-scorecard
6858,Mumbai Indians,Tim David,not out,,,,,,,1,20,9,2,1,222.22,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/rajasthan-royals-vs-mumbai-indians-44th-match-1304090/full-scorecard
6859,Mumbai Indians,Daniel Sams,not out,,,,,,,1,6,1,0,1,600,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/rajasthan-royals-vs-mumbai-indians-44th-match-1304090/full-scorecard
6860,Delhi Capitals,Prithvi Shaw,c Gowtham b Chameera,,1,,,,,,5,7,1,0,71.42,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-lucknow-super-giants-45th-match-1304091/full-scorecard
6861,Delhi Capitals,David Warner,c Badoni b Mohsin Khan,,1,,,,,,3,4,0,0,75,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-lucknow-super-giants-45th-match-1304091/full-scorecard
6862,Delhi Capitals,Mitchell Marsh,c  de Kock b Gowtham,,1,,,,,,37,20,3,3,185,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-lucknow-super-giants-45th-match-1304091/full-scorecard
6863,Delhi Capitals,Rishabh Pant,b Mohsin Khan,,,1,,,,,44,30,7,1,146.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-lucknow-super-giants-45th-match-1304091/full-scorecard
6864,Delhi Capitals,Lalit Yadav,b Ravi Bishnoi,,,1,,,,,3,4,0,0,75,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-lucknow-super-giants-45th-match-1304091/full-scorecard
6865,Delhi Capitals,Rovman Powell,c Pandya b Mohsin Khan,,1,,,,,,35,21,3,2,166.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-lucknow-super-giants-45th-match-1304091/full-scorecard
6866,Delhi Capitals,Axar Patel,not out,,,,,,,1,42,24,1,3,175,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-lucknow-super-giants-45th-match-1304091/full-scorecard
6867,Delhi Capitals,Shardul Thakur,c Pandya b Mohsin Khan,,1,,,,,,1,2,0,0,50,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-lucknow-super-giants-45th-match-1304091/full-scorecard
6868,Delhi Capitals,Kuldeep Yadav,not out,,,,,,,1,16,8,1,1,200,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-lucknow-super-giants-45th-match-1304091/full-scorecard
6869,Sunrisers Hyderabad,Abhishek Sharma,c Pretorius b Mukesh Choudhary,,1,,,,,,39,24,5,1,162.5,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-chennai-super-kings-46th-match-1304092/full-scorecard
6870,Sunrisers Hyderabad,Kane Williamson,lbw b Pretorius,,,,1,,,,47,37,2,2,127.02,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-chennai-super-kings-46th-match-1304092/full-scorecard
6871,Sunrisers Hyderabad,Rahul Tripathi,c Simarjeet Singh b Mukesh Choudhary,,1,,,,,,0,1,0,0,0,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-chennai-super-kings-46th-match-1304092/full-scorecard
6872,Sunrisers Hyderabad,Aiden Markram,c Jadeja b Santner,,1,,,,,,17,10,0,2,170,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-chennai-super-kings-46th-match-1304092/full-scorecard
6873,Sunrisers Hyderabad,Nicholas Pooran,not out,,,,,,,1,64,33,3,6,193.93,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-chennai-super-kings-46th-match-1304092/full-scorecard
6874,Sunrisers Hyderabad,Shashank Singh,c  Dhoni b Mukesh Choudhary,,1,,,,,,15,14,1,0,107.14,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-chennai-super-kings-46th-match-1304092/full-scorecard
6875,Sunrisers Hyderabad,Washington Sundar,b Mukesh Choudhary,,,1,,,,,2,2,0,0,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-chennai-super-kings-46th-match-1304092/full-scorecard
6876,Sunrisers Hyderabad,Marco Jansen,not out,,,,,,,1,0,0,0,0,,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/sunrisers-hyderabad-vs-chennai-super-kings-46th-match-1304092/full-scorecard
6877,Kolkata Knight Riders,Baba Indrajith  ,c Ashwin b Prasidh Krishna,,1,,,,,,15,16,2,0,93.75,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/kolkata-knight-riders-vs-rajasthan-royals-47th-match-1304093/full-scorecard
6878,Kolkata Knight Riders,Aaron Finch,b Sen,,,1,,,,,4,7,0,0,57.14,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/kolkata-knight-riders-vs-rajasthan-royals-47th-match-1304093/full-scorecard
6879,Kolkata Knight Riders,Shreyas Iyer,c  Samson b Boult,,1,,,,,,34,32,3,1,106.25,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/kolkata-knight-riders-vs-rajasthan-royals-47th-match-1304093/full-scorecard
6880,Kolkata Knight Riders,Nitish Rana,not out,,,,,,,1,48,37,3,2,129.72,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/kolkata-knight-riders-vs-rajasthan-royals-47th-match-1304093/full-scorecard
6881,Kolkata Knight Riders,Rinku Singh,not out,,,,,,,1,42,23,6,1,182.6,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/kolkata-knight-riders-vs-rajasthan-royals-47th-match-1304093/full-scorecard
6882,Punjab Kings,Jonny Bairstow,c Sangwan b Mohammed Shami,,1,,,,,,1,6,0,0,16.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-punjab-kings-48th-match-1304094/full-scorecard
6883,Punjab Kings,Shikhar Dhawan,not out,,,,,,,1,62,53,8,1,116.98,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-punjab-kings-48th-match-1304094/full-scorecard
6884,Punjab Kings,Bhanuka Rajapaksa,lbw b Ferguson,,,,1,,,,40,28,5,1,142.85,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-punjab-kings-48th-match-1304094/full-scorecard
6885,Punjab Kings,Liam Livingstone,not out,,,,,,,1,30,10,2,3,300,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/gujarat-titans-vs-punjab-kings-48th-match-1304094/full-scorecard
6886,Chennai Super Kings,Ruturaj Gaikwad,c sub (SS Prabhudessai) b Shahbaz Ahmed,,1,,,,,,28,23,3,1,121.73,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-chennai-super-kings-49th-match-1304095/full-scorecard
6887,Chennai Super Kings,Devon Conway,c Shahbaz Ahmed b de Silva,,1,,,,,,56,37,6,2,151.35,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-chennai-super-kings-49th-match-1304095/full-scorecard
6888,Chennai Super Kings,Robin Uthappa,c sub (SS Prabhudessai) b Maxwell,,1,,,,,,1,3,0,0,33.33,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-chennai-super-kings-49th-match-1304095/full-scorecard
6889,Chennai Super Kings,Ambati Rayudu,b Maxwell,,,1,,,,,10,8,0,1,125,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-chennai-super-kings-49th-match-1304095/full-scorecard
6890,Chennai Super Kings,Moeen Ali,c Mohammed Siraj b Patel,,1,,,,,,34,27,2,2,125.92,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-chennai-super-kings-49th-match-1304095/full-scorecard
6891,Chennai Super Kings,Ravindra Jadeja,c Kohli b Patel,,1,,,,,,3,5,0,0,60,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-chennai-super-kings-49th-match-1304095/full-scorecard
6892,Chennai Super Kings,MS Dhoni ,c Patidar b Hazlewood,,1,,,,,,2,3,0,0,66.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-chennai-super-kings-49th-match-1304095/full-scorecard
6893,Chennai Super Kings,Dwaine Pretorius,c Kohli b Patel,,1,,,,,,13,8,1,1,162.5,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-chennai-super-kings-49th-match-1304095/full-scorecard
6894,Chennai Super Kings,Simarjeet Singh,not out,,,,,,,1,2,2,0,0,100,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-chennai-super-kings-49th-match-1304095/full-scorecard
6895,Chennai Super Kings,Maheesh Theekshana,not out,,,,,,,1,7,4,0,1,175,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/royal-challengers-bangalore-vs-chennai-super-kings-49th-match-1304095/full-scorecard
6896,Sunrisers Hyderabad,Abhishek Sharma,c Kuldeep Yadav b Ahmed,,1,,,,,,7,6,1,0,116.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-sunrisers-hyderabad-50th-match-1304096/full-scorecard
6897,Sunrisers Hyderabad,Kane Williamson,c  Pant b Nortje,,1,,,,,,4,11,1,0,36.36,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-sunrisers-hyderabad-50th-match-1304096/full-scorecard
6898,Sunrisers Hyderabad,Rahul Tripathi,c Thakur b Marsh,,1,,,,,,22,18,2,1,122.22,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-sunrisers-hyderabad-50th-match-1304096/full-scorecard
6899,Sunrisers Hyderabad,Aiden Markram,c Kuldeep Yadav b Ahmed,,1,,,,,,42,25,4,3,168,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-sunrisers-hyderabad-50th-match-1304096/full-scorecard
6900,Sunrisers Hyderabad,Nicholas Pooran,c Powell b Thakur,,1,,,,,,62,34,2,6,182.35,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-sunrisers-hyderabad-50th-match-1304096/full-scorecard
6901,Sunrisers Hyderabad,Shashank Singh,c Nortje b Thakur,,1,,,,,,10,6,2,0,166.66,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-sunrisers-hyderabad-50th-match-1304096/full-scorecard
6902,Sunrisers Hyderabad,Sean Abbott,c Patel b Ahmed,,1,,,,,,7,5,0,1,140,2022,https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/delhi-capitals-vs-sunrisers-hyderabad-50th-match-1304096/full-scorecard
